Date,ENTITY_QID,Country,Internal_Number,Instrument_Name,Free_Float,Capfactor,Free_Float_MCAP_USD_Cutoff,Full_MCAP_USD_Cutoff,Status_TOR,FOR_FF,Shadow_Company,Mcap_Units_Index_Currency,ISIN,SEDOL
2023-03-20,E004YMB01,IN,IN07LX,National Alum,0.4872,0.5,424850293.1596872,1744048822.4946108,Pass,0.2436,,862039621.0,INE139A01034,6139447
2023-03-20,E004YU397,IN,IN13HQ,ROUTE MOBILE,0.5064,0.5,257928342.77314797,1018674339.5463982,Pass,0.2532,,508299192.0,INE450U01017,BMC43M6
2023-03-20,E004YPF23,IN,IN1129,Bajaj Elec,0.5584,0.5,422832835.48234284,1514444253.1602538,Pass,0.2792,,847110472.0,INE193E01025,6415062
2023-03-20,E004YQVG0,IN,IN12NV,Manappuram Finance,0.5543,0.5,291271691.71032655,1050953244.4897223,Pass,0.27715,,643792195.0,INE522D01027,6570400
2023-03-20,E004YR1OT,IN,IN212A,JK PAPER,0.4305,0.5,171739280.68269575,797859608.281978,Pass,0.21525,,338665677.0,INE789E01012,6130882
2023-03-20,E004YU08F,IN,IN81U8,V-MART RETAIL,0.5422,0.4518628,140609787.3952354,573917475.7723831,Pass,0.24500001016,,266081045.0,INE665J01013,B8XF8R0
2023-03-20,E004YSHM2,IN,IN81ES,Procter & Gamble Health,0.4818,0.5,224761305.50648877,933006664.6180521,Pass,0.2409,,475193436.0,INE199A01012,6135843
2023-03-20,E004YP7PV,IN,IN11OV,PERSISTENT SYSTEMS,0.6938,0.5,1537671419.7822447,4432607148.406587,Pass,0.3469,,2929689594.0,INE262H01013,B28SM03
2023-03-20,E004YPBL1,IN,IN508I,SOLAR INDUSTRIES INDIA,0.3184,0.5,680680077.468413,4275628627.3141527,Pass,0.1592,,1328400751.0,INE343H01029,BYZ9NH7
2023-03-20,E004YP7PY,IN,IN50OY,RATNAMANI METALS & TUBES,0.7008,0.5,648014864.9571418,1849357491.316044,Pass,0.3504,,1244119219.0,INE703B01027,6313627
2023-03-20,E004YPQRF,IN,IN60U5,NARAYANA HRUDAYALAYA,0.3758,0.5,349285238.18647736,1858888973.8503315,Pass,0.1879,,739121079.0,INE410P01011,BD0CSH9
2023-03-20,E004YRQ53,IN,IN617J,V-GUARD INDUSTRIES,0.4979,0.5,319801664.8155172,1284601987.6100307,Pass,0.24895,,643969458.0,INE951I01027,BD0F6Q3
2023-03-20,E004YSHGM,IN,IN09S6,Sun Pharma,0.4655,0.5,147890169.3905669,635403520.4750456,Pass,0.23275,,344580940.0,INE232I01014,B1WT346
2023-03-20,E004YRTX6,IN,IN139I,TANLA PLATFORMS,0.6255,0.5,346086911.2604088,1106592841.7599003,Pass,0.31275,,582365348.0,INE483C01032,B1LGZV9
2023-03-20,E004YPF7Z,IN,IN0BAQ,360 ONE WAM,0.673,0.5,625941144.6933621,1860151990.1734385,Pass,0.3365,,1213927712.0,INE466L01038,BQKRHR8
2023-03-20,E004YRUFH,IN,IN12JR,CENTURY PLYBOARDS INDIA,0.5524,0.5,374492383.7865157,1355873945.642707,Pass,0.2762,,708869985.0,INE348B01021,B03KTQ5
2023-03-20,E004YQZ7L,IN,IN06GR,Karur Vysya Bank,1.0,0.37,364825610.46634144,986015163.4225445,Pass,0.37,,700062125.0,INE036D01028,BZ7PLF4
2023-03-20,E004YQTYI,IN,IN068J,JM Financial,0.5202,0.5,196462760.55362365,755335488.4799063,Pass,0.2601,,355809504.0,INE780C01023,6330637
2023-03-20,E004YPCKS,IN,IN05KU,IIFL FINANCE,0.6,0.5,598776735.9981211,1995922453.3270705,Pass,0.3,,1173377751.0,INE530B01024,B0838V7
2023-03-20,E004YNZC5,IN,IN30JR,ALEMBIC PHARMACEUTICALS,0.3583,0.5,217567548.73375645,1214443476.0466452,Pass,0.17915,,407599889.0,INE901L01018,B691276
2023-03-20,E004YOZOP,IN,IN20CJ,MULTI CMOD.EX.OF INDIA,0.8497,0.28833705,211948415.98445955,865095605.8663602,Pass,0.24499999138499998,,447870335.0,INE745G01035,B7L5LS7
2023-03-20,E004YQFS6,IN,IN05GQ,IDFC,0.8366,0.5,614952274.5505285,1470122578.4138858,Pass,0.4183,,1240287859.0,INE043D01016,B0C5QR1
2023-03-20,E004YO1C0,IN,IN10JP,Shoppers Stop,0.431,0.5,185318642.16110072,859947295.4111402,Pass,0.2155,,355879306.0,INE498B01024,B097TX7
2023-03-20,E004YOZOU,IN,IN0218,SANOFI INDIA LTD,0.3365,0.5,273277344.76991045,1624233847.072276,Pass,0.16825,,535684599.0,INE058A01010,6100250
2023-03-20,E004YOPTB,IN,IN09YC,Sterlite Tech,0.4745,0.5,182200606.87771025,767968838.262214,Pass,0.23725,,358686055.0,INE089C01029,6295855
2023-03-20,E004YPDST,IN,IN902G,AAVAS FINANCIERS,0.6577,0.5,576219066.8846579,1752224621.8174179,Pass,0.32885,,1064847219.0,INE216P01012,BD102C5
2023-03-20,E004YMBOH,IN,IN041A,Exide Industries,0.5401,0.5,487450843.46678245,1805039227.79775,Pass,0.27005,,986101634.0,INE302A01020,B1D3ZC9
2023-03-20,E004YQ8GJ,IN,IN11JQ,City Union Bank,1.0,0.34436785,426550531.6718461,1238647950.648837,Pass,0.34436785,,783710806.0,INE491A01021,6313940
2023-03-20,E004YNOWZ,IN,IN511C,CCL PRODUCTS INDIA,0.5524,0.5,243031107.39762765,879909874.7198684,Pass,0.2762,,495671169.0,INE421D01022,BD3B130
2023-03-20,E004YMQ2C,IN,IN10BH,Prestge Ests,0.4387,0.5,431629461.6794758,1967765952.493621,Pass,0.21935,,891674610.0,INE811K01011,B4T3LF9
2023-03-20,E004YQQRI,IN,IN50KU,CEAT,0.5316,0.5,180639346.44865382,679606269.5585171,Pass,0.2658,,357992751.0,INE482A01020,6345482
2023-03-20,E004YT6RG,IN,IN60FQ,DR LAL PATHLABS,0.4873,0.5,490776568.32860434,2014268698.2499661,Pass,0.24365,,883751273.0,INE600L01024,BYY2W03
2023-03-20,E004YRD36,IN,IN11BI,GRAPHITE INDIA,0.3855,0.5,131652595.63165554,683022545.4301195,Pass,0.19275,,253059471.0,INE371A01025,B1KMXR0
2023-03-20,E004YPO9J,IN,IN12X5,COFORGE,0.6002,0.5,950604684.2948515,3167626405.514334,Pass,0.3001,,1673512579.0,INE591G01017,B02PD81
2023-03-20,E004YUIBD,IN,IN18P3,JUBILANT INGREVIA LTD,0.603,0.5,265481800.4237941,880536651.4885377,Pass,0.3015,,461135790.0,INE0BY001018,BMFMT18
2023-03-20,E004YP0GZ,IN,IN18XB,MASTEK,0.7021,0.5,212988540.67405763,606718532.0440327,Pass,0.35105,,420829831.0,INE759A01021,6293172
2023-03-20,E004YRDTW,IN,IN60JU,GHCL,1.0,0.5,298520655.423161,597041310.846322,Pass,0.5,,587838743.0,INE539A01019,6397579
2023-03-20,E004YNC6F,IN,IN09Q4,SOBHA DEVELOPERS,0.3807,0.5,126165461.46124847,662807782.8276778,Pass,0.19035,,231779972.0,INE671H01015,B1BL581
2023-03-20,E004YNMXQ,IN,IN50Y8,JK CEMENT,0.5457,0.5,702608708.403072,2575073147.8947115,Pass,0.27285,,1422150651.0,INE823G01014,B0CJ800
2023-03-20,E004YRDLK,IN,IN0A2H,Suzlon Energy,0.875,0.5,553636503.6061634,1265454865.3855164,Pass,0.4375,,1022241051.0,INE040H01021,B0DX8R8
2023-03-20,E004YNYHK,IN,IN047G,Fortis Healthcar,0.6883,0.5,841839280.7663739,2446140580.463094,Pass,0.34415,,1638093185.0,INE061F01013,B1XC098
2023-03-20,E004YPFQB,IN,IN12Z7,KIRLOSKAR OIL ENGINES,0.576,0.5,158096491.98804843,548946152.7362794,Pass,0.288,,383911482.0,INE146L01010,B687WY2
2023-03-20,E004YODO0,IN,IN20V2,NIIT,0.605,0.5,155784734.1950258,514990856.8430605,Pass,0.3025,,326002140.0,INE161A01038,B01TR82
2023-03-20,E004YO3N5,IN,IN610C,QUESS CORP,0.4824,0.5,152839730.30961365,633663890.1725277,Pass,0.2412,,301145397.0,INE615P01015,BYYDY11
2023-03-20,E004YQWG3,IN,IN027E,BEML,0.4597,0.5,144186830.63205907,627308377.7770679,Pass,0.22985,,277918169.0,INE258A01016,6139704
2023-03-20,E004YN1HU,IN,IN039H,Coromandel Intl,0.4372,0.5,702617636.2640054,3214170339.725551,Pass,0.2186,,1324281311.0,INE169A01031,B0VDZN5
2023-03-20,E004YPI66,IN,IN20FM,BRIGHTCOM GROUP,0.8968,0.5,251199937.328629,560213954.7917684,Pass,0.4484,,404480045.0,INE425B01027,B88SZ73
2023-03-20,E004YOTFL,IN,IN60R2,AEGIS LOGISTICS,0.4193,0.5,324463912.63836116,1547645660.09235,Pass,0.20965,,640712218.0,INE208C01025,BYZ5JH7
2023-03-20,E004YUQDZ,IN,IN213B,SAPPHIRE FOODS INDIA,0.6009,0.5,284648052.80962455,947405734.0976022,Pass,0.30045,,543450162.0,INE806T01012,BLH30F3
2023-03-20,E004YO3LW,IN,IN03T1,EIH Ltd,0.398,0.5,236649453.79041448,1189193235.1277108,Pass,0.199,,484922319.0,INE230A01023,B1CSBH2
2023-03-20,E004YSHJH,IN,IN20NU,BOROSIL RENEWABLES,0.5071,0.5,189506289.7297841,747411909.7999767,Pass,0.25355,,358824692.0,INE666D01022,BF93XP0
2023-03-20,E004YQ201,IN,IN05S2,IPCA Labs,0.6642,0.5,822502038.74818,2476669794.4841313,Pass,0.3321,,1592298182.0,INE571A01038,BMX7Q69
2023-03-20,E004YRCDA,IN,IN117E,RADICO KHAITAN,0.6605,0.5,615963056.1841295,1865141729.5507326,Pass,0.33025,,1251674833.0,INE944F01028,B0VY3T0
2023-03-20,E004YRTA6,IN,IN80R4,SWAN ENERGY,0.4351,0.5,175855939.01082444,808347225.9748309,Pass,0.21755,,310225962.0,INE665A01038,BJS6GL5
2023-03-20,E004YNP3M,IN,IN713G,APL APOLLO TUBES,0.6515,0.5,1171937417.2887511,3597658993.979282,Pass,0.32575,,2641251203.0,INE702C01027,BNDTGN9
2023-03-20,E004YPR4A,IN,IN507H,FINOLEX CABLES,0.5479,0.5,357311120.4033736,1304293193.6607907,Pass,0.27395,,808435321.0,INE235A01022,B1LDTB8
2023-03-20,E004YO50H,IN,IN08KX,PTC India,0.9404,0.5,148414299.31585115,315640789.6976843,Pass,0.4702,,299702495.0,INE877F01012,B00L819
2023-03-20,E004YT9RQ,IN,IN801E,INDIAN ENERGY EXCHANGE,0.9302,0.2633842,384591915.4117733,1569763029.9955382,Pass,0.24499998284000002,,799199048.0,INE022Q01020,BGLRNT1
2023-03-20,E004YP0X4,IN,IN60GR,NAVIN FLUORINE INTL.,0.7698,0.5,951692892.9130367,2472571818.4282584,Pass,0.3849,,1947637220.0,INE048G01026,BF1BKG2
2023-03-20,E004YTXJE,IN,IN81M0,AMBER ENTERPRISES INDIA,0.5126,0.5,197853879.46131057,771962073.5907551,Pass,0.2563,,395511757.0,INE371P01015,BDDX4S2
2023-03-20,E004YPDNC,IN,IN05PZ,Cyient Ltd,0.8081,0.5,509894625.5091908,1261959226.6036153,Pass,0.40405,,1022457309.0,INE136B01020,B19HGC2
2023-03-20,E004YTFFQ,IN,IN81R5,GALAXY SURFACTANTS,0.3121,0.5,158952998.15587914,1018603000.0376748,Pass,0.15605,,321841892.0,INE600K01018,B45SRY9
2023-03-20,E004YPZXM,IN,IN035D,Century Textiles,0.5014,0.5,205407732.34733522,819336786.387456,Pass,0.2507,,458952652.0,INE055A01016,6099905
2023-03-20,E004YT986,IN,IN616I,KPR MILL,0.3589,0.5,426497955.6354766,2376695211.1199584,Pass,0.17945,,866677695.0,INE930H01031,BMDP7V5
2023-03-20,E004YU6JQ,IN,IN18O2,GUJARAT FLUOROCHEMICALS,0.3625,0.5,765900021.2352693,4225655289.5739,Pass,0.18125,,1440819198.0,INE09N301011,BK10P03
2023-03-20,E004YOYJS,IN,IN08HU,PRISM JOHNSON,0.4122,0.5,130764044.8833862,634468922.2871722,Pass,0.2061,,257358092.0,INE010A01011,6104337
2023-03-20,E004YNTYH,IN,IN06FQ,Kalpataru Power,0.6255,0.5,322589483.0121057,1031461176.6973804,Pass,0.31275,,686736522.0,INE220B01022,B02N266
2023-03-20,E004YM2E4,IN,IN806J,CHOLAMANDALAM FIN HOLDINGS,0.6071,0.5,395284808.33870065,1302206583.227477,Pass,0.30355,,755216280.0,INE149A01033,BF93XC7
2023-03-20,E004YMVBT,IN,IN10OU,Gujarat Pipavav,0.5599,0.5,171164578.3020092,611411245.9439515,Pass,0.27995,,365714271.0,INE517F01014,B53NR43
2023-03-20,E004YTYOM,IN,IN214C,SHARE INDIA SECURITIES,0.8298,0.5,177059864.76969928,426753108.6278604,Pass,0.4149,,333664442.0,INE932X01018,BYWZ000
2023-03-20,E004YPAPW,IN,IN0AWB,USHA MARTIN,0.7525,0.5,244805083.0569899,650644739.0219002,Pass,0.37625,,580676862.0,INE228A01035,6142854
2023-03-20,E004YR5FE,IN,IN60KV,CERA SANITARYWARE,0.5013,0.5,258058059.3532254,1029555393.3900876,Pass,0.25065,,485847648.0,INE739E01017,B02N2W2
2023-03-20,E004YND8H,IN,IN062D,JAIPRAKASH PWR.VENTURES,0.6101,0.5,168683870.0721463,552971218.0696486,Pass,0.30505,,295497570.0,INE351F01018,B0703M5
2023-03-20,E004YNUU2,IN,IN20MT,TCI EXPRESS,0.4791,0.5,174709063.79344612,729321911.055922,Pass,0.23955,,328508352.0,INE586V01016,BD606S4
2023-03-20,E004YUEXG,IN,IN19CR,SONA BLW PRECISION FORGINGS,0.4651,0.5,737772186.2970142,3172531439.6775503,Pass,0.23255,,1330286603.0,INE073K01018,BNR5NG5
2023-03-20,E004YQFSA,IN,IN113A,Raymond Ltd,0.5234,0.5,267698299.83993056,1022920519.0673693,Pass,0.2617,,530242866.0,INE301A01014,6143255
2023-03-20,E004YUAXD,IN,IN18V9,ANGEL ONE,0.5126,0.5,263545002.814354,1028267666.0723917,Pass,0.2563,,558731838.0,INE732I01013,BMCMVV5
2023-03-20,E004YNSCT,IN,IN095J,Reliance Power,0.7613,0.5,153587827.48460585,403488315.9979137,Pass,0.38065,,364900004.0,INE614G01033,B2NP5J9
2023-03-20,E004YRDIL,IN,IN50T3,FINOLEX INDUSTRIES,0.4863,0.5,310526546.61596173,1277098690.5859003,Pass,0.24315,,584772673.0,INE183A01024,BN4MYC2
2023-03-20,E004YS4IB,IN,IN80IV,SUPRAJIT ENGINEERING,0.6196,0.5,182403054.77534804,588776806.8926662,Pass,0.3098,,368470870.0,INE399C01030,B00FRJ2
2023-03-20,E004YTQZE,IN,IN50Z9,TRIVENI TURBINE,0.3294,0.5,204865560.13212615,1243871039.053589,Pass,0.1647,,382370551.0,INE152M01016,B567V73
2023-03-20,E004YSHZD,IN,IN612E,AARTI DRUGS,0.9079,0.5,186261377.67028993,410312540.302434,Pass,0.45395,,374392418.0,INE767A01016,6424392
2023-03-20,E004YSHJG,IN,IN20JQ,OLECTRA GREENTECH,0.4998,0.5,123517724.06945482,494268603.719307,Pass,0.2499,,306602021.0,INE260D01016,6438597
2023-03-20,E004YQ4LK,IN,IN01TZ,Apollo Tyres,0.4989,0.5,600034498.6290258,2405429940.38495,Pass,0.24945,,1195535845.0,INE438A01022,6168902
2023-03-20,E004YQT8S,IN,IN077J,MOTILAL OSWAL FINL.SVS.,0.3358,0.5,179496647.56759492,1069068776.4597672,Pass,0.1679,,344649219.0,INE338I01027,B233M14
2023-03-20,E004YOF7I,IN,IN607I,PNC INFRATECH,0.6375,0.5,271131383.9707232,850608263.4375631,Pass,0.31875,,566215761.0,INE195J01029,BZC0W28
2023-03-20,E004YOZO2,IN,IN50PZ,GRANULES INDIA,0.6517,0.5,270333530.8079888,829625689.1452781,Pass,0.32585,,536766430.0,INE101D01020,BWCGVX9
2023-03-20,E004YOH1B,IN,IN0229,Balrampur Chi,0.6901,0.5,304850280.1303088,883495957.4853173,Pass,0.34505,,616575326.0,INE119A01028,B06KS32
2023-03-20,E004YTUF9,IN,IN60MX,MAHANAGAR GAS,0.4918,0.5,263250036.53481567,1070557285.6234878,Pass,0.2459,,573756767.0,INE002S01010,BD04046
2023-03-20,E004YQ16A,IN,IN065G,JINDAL SAW,0.4464,0.5,129585948.69909722,580582207.4332314,Pass,0.2232,,254346551.0,INE324A01024,6152723
2023-03-20,E004YO1VA,IN,IN05Q0,Indiabulls Real,0.8834,0.5,166563051.8844613,377095431.0266274,Pass,0.4417,,323523128.0,INE069I01010,B1TRMQ8
2023-03-20,E004YUBNV,IN,IN0BHX,SUVEN PHARMACEUTICALS,0.4,0.5,296114692.9207821,1480573464.6039104,Pass,0.2,,579821898.0,INE03QK01018,BKTQQK0
2023-03-20,E004YPCJM,IN,IN18S6,MAGMA FINCORP,0.3797,0.5,507534392.7281569,2673344180.8172607,Pass,0.18985,,970456468.0,INE511C01022,B084VN3
2023-03-20,E004YRBY4,IN,IN811F,KEI INDUSTRIES,0.7378,0.5,653991803.7897935,1772815949.5521646,Pass,0.3689,,1285404790.0,INE878B01027,B1L9PJ6
2023-03-20,E004YUP72,IN,IN20QX,DEVYANI INTERNATIONAL,0.348,0.5,386576621.7379055,2221704722.631641,Pass,0.174,,731334652.0,INE872J01023,BKVD654
2023-03-20,E004YQICY,IN,IN08O1,RAIN INDUSTRIES,0.7312,0.5,228629776.7960245,625354969.3545527,Pass,0.3656,,461151740.0,INE855B01025,6349956
2023-03-20,E004YTFK4,IN,IN824J,TEAMLEASE SERVICES,0.6925,0.5,179381826.26270306,518070256.35437703,Pass,0.34625,,339284552.0,INE985S01024,BYT2WF3
2023-03-20,E004YU62I,IN,IN0BM2,FINE ORGANIC INDUSTRIES,0.3648,0.5,315157955.3974081,1727839667.7489479,Pass,0.1824,,561700697.0,INE686Y01026,BG5KMJ9
2023-03-20,E004YP0VR,IN,IN11KR,TTK Prestige Ltd,0.3951,0.5,249428488.033659,1262609405.384252,Pass,0.19755,,461897955.0,INE690A01028,BMG4WZ8
2023-03-20,E004YUOR1,IN,IN19GV,CLEAN SCIENCE AND TECHNOLOGY,0.5077,0.5,455009333.4862735,1792433852.6148252,Pass,0.25385,,895351458.0,INE227W01023,BL540N6
2023-03-20,E004YMT3S,IN,IN02RY,Birla Crp,0.4379,0.5,178725091.67867327,816282674.9425589,Pass,0.21895,,360726724.0,INE340A01012,6152626
2023-03-20,E004YSHI3,IN,IN0BK0,G M M PFAUDLER,0.6295,0.5,277923024.5902255,882996106.7203351,Pass,0.31475,,522030524.0,INE541A01023,B1FXCV5
2023-03-20,E004YS6Q5,IN,IN11T0,VIP Industries,0.5588,0.5,308938309.1744708,1105720505.2772758,Pass,0.2794,,544232807.0,INE054A01027,B7648C2
2023-03-20,E004YRDVC,IN,IN11GN,Vardhaman Tex,0.4111,0.5,221192995.91990474,1076103118.072998,Pass,0.20555,,427019210.0,INE825A01020,BMFCZG5
2023-03-20,E004YM2ND,IN,IN60W7,CANFIN HOMES,0.6196,0.5,286976471.30463564,926328183.6818451,Pass,0.3098,,530040414.0,INE477A01020,BF0VND1
2023-03-20,E004YSHBS,IN,IN10SY,Bata India Ltd,0.4984,0.5,546686226.3979573,2193764953.4428463,Pass,0.2492,,1084520311.0,INE176A01028,BYMFG13
2023-03-20,E004YUNAI,IN,IN19JY,KRISHNA INSTITUTE,0.5907,0.5,385906341.89138436,1306606879.6051612,Pass,0.29535,,780283411.0,INE967H01017,BLD30W4
2023-03-20,E004YQXCQ,IN,IN04PY,GUJ.NARMADA VLY.FCM.,0.5882,0.5,290506251.0975661,987780520.5629588,Pass,0.2941,,579903554.0,INE113A01013,6101048
2023-03-20,E004YP7PX,IN,IN08GT,PRAJ INDUSTRIES,0.6717,0.5,263372818.603741,784197762.7028168,Pass,0.33585,,498502706.0,INE074A01025,B0FHS89
2023-03-20,E004YQFS5,IN,IN03S0,EID Parry,0.5927,0.5,317516581.3980541,1071424266.5701166,Pass,0.29635,,624833757.0,INE126A01031,B083S06
2023-03-20,E004YPVNL,IN,IN105B,Oberoi Realty,0.3229,0.5,606158064.2433568,3754463079.859751,Pass,0.16145,,1217105528.0,INE093I01010,B4MXNL6
2023-03-20,E004YSHW3,IN,IN20SZ,SAREGAMA INDIA,0.4623,0.5,177911134.30559236,769678279.4963979,Pass,0.23115,,348081939.0,INE979A01025,BLNM4L8
2023-03-20,E004YMF3F,IN,IN20BI,ATUL,0.6798,0.5,855522891.2102336,2516984087.114544,Pass,0.3399,,1692775877.0,INE100A01010,6139759
2023-03-20,E004YQ9S8,IN,IN02Z6,CESC,0.5376,0.5,299128936.87544715,1112830866.35211,Pass,0.2688,,587703352.0,INE486A01021,BNVXB61
2023-03-20,E004YQV6E,IN,IN20Y5,STAR HEALTH ALLIED INSURANCE,0.45,0.5,887275204.1271611,3943445351.6762714,Pass,0.225,,1721885782.0,INE575P01011,BMG5DV4
2023-03-20,E004YPF83,IN,IN81JX,SURYA ROSHNI,0.6861,0.5,150146941.64944512,437682383.47017956,Pass,0.34305,,299864759.0,INE335A01012,6165099
2023-03-20,E004YO7Y6,IN,IN80P2,KNR CONSTRUCTIONS,0.5442,0.5,236975878.86972615,870914659.5726796,Pass,0.2721,,472277977.0,INE634I01029,BDRKN48
2023-03-20,E004YU24O,IN,IN0BCS,METROPOLIS HEALTHCARE,0.506,0.5,205296729.2520851,811449522.7355143,Pass,0.253,,395964125.0,INE112L01020,BHHLPD2
2023-03-20,E004YR9JA,IN,IN04LU,Glenmark Phrm,0.5455,0.5,398738084.98284745,1461917818.4522362,Pass,0.27275,,826833620.0,INE935A01035,6698755
2023-03-20,E004YO1FV,IN,IN11HO,SUPREME INDUSTRIES,0.5357,0.5,1134725720.2397807,4236422326.8238964,Pass,0.26785,,2127721428.0,INE195A01028,6136073
2023-03-20,E004YQ5EC,IN,IN60BM,KEC INTERNATIONAL,0.5195,0.5,362864614.9318603,1396976380.8733797,Pass,0.25975,,754124319.0,INE389H01022,B0YJJ27
2023-03-20,E004YNISS,KR,KR71DW,HARIM HOLDINGS,0.3971,0.5,201504794.3456796,1014881865.251471,Pass,0.19855,,433176541.0,KR7003380003,BZ404M0
2023-03-20,E004YSJCQ,KR,KR190L,LEENO INDUSTRIAL,0.6538,0.5,611142421.9314077,1869508785.3515072,Pass,0.3269,,1049665815.0,KR7058470006,6430139
2023-03-20,E004YTN39,KR,KR62ZI,HUGEL,0.5678,0.5,343052107.25308174,1208355432.381408,Pass,0.2839,,672026245.0,KR7145020004,BZ1G175
2023-03-20,E004YRODM,KR,KR1BAX,SOLUM,0.7662,0.5,320671667.72554505,837044290.5913471,Pass,0.3831,,722323707.0,KR7248070005,BM9Q3H0
2023-03-20,E004YQ1HE,KR,KR10NZ,Youngone Holding,0.3925,0.5,139739183.58150065,712046795.3197485,Pass,0.19625,,262663171.0,KR7009970005,6150493
2023-03-20,E004YNK4S,KR,KR032G,Ls,0.858,0.5,703606027.6004759,1640107290.4439998,Pass,0.429,,1482426043.0,KR7006260004,6375780
2023-03-20,E004YMWWZ,KR,KR144K,Korea Elec Term,0.6626,0.5,147067362.88803592,443909939.2938,Pass,0.3313,,289172907.0,KR7025540006,6145916
2023-03-20,E004YMB0O,KR,KR011D,DOOSAN,0.7443,0.5,469360715.9006289,1261213800.6197205,Pass,0.37215,,950917556.0,KR7000150003,6661111
2023-03-20,E004YM8HE,KR,KR031F,SK DISCOVERY,0.5986,0.5,138224890.58867246,461827232.17063963,Pass,0.2993,,265295032.0,KR7006120000,6859916
2023-03-20,E004YN6YR,KR,KR049O,Hyundai Elevator,0.6072,0.5,259862180.76306626,855936036.768993,Pass,0.3036,,493706285.0,KR7017800004,6411189
2023-03-20,E004YPBYA,KR,KR02S5,DGB FINANCIAL GROUP,0.9394,0.5,474313456.0042381,1009822133.2855825,Pass,0.4697,,848954570.0,KR7139130009,B68N347
2023-03-20,E004YODL3,KR,KR143J,Boryung,0.5251,0.5,122660445.95308666,467188900.983,Pass,0.26255,,230428155.0,KR7003850005,6112716
2023-03-20,E004YR82C,KR,KR15UB,TOKAI CARBON KOREA,0.4142,0.5,193869219.95697427,936114050.97525,Pass,0.2071,,364299594.0,KR7064760002,6672384
2023-03-20,E004YU9BP,KR,KR09K4,ABL BIO,0.7339,0.5,275514145.27123994,750822033.7136937,Pass,0.36695,,608994878.0,KR7298380007,BH3Q8S7
2023-03-20,E004YQR65,KR,KR071J,Poongsan,0.6204,0.5,235845267.1632162,760300667.8375764,Pass,0.3102,,475076775.0,KR7103140000,B3BDFS1
2023-03-20,E004YU8ZM,KR,KR1AK6,VAXCELL BIO THERAPEUTICS,0.7746,0.5,152380832.27921683,393443925.32717997,Pass,0.3873,,367208271.0,KR7323990002,BMZ1562
2023-03-20,E004YQKT8,KR,KR14JZ,Hansol Chemical,0.8562,0.5,749935697.379779,1751776915.159493,Pass,0.4281,,1481524256.0,KR7014680003,6988155
2023-03-20,E004YNS4U,KR,KR1ASE,MYOUNG SHIN INDUSTRIAL,0.5459,0.5,218626661.99431255,800976962.7928652,Pass,0.27295,,399646489.0,KR7009900002,BN4GT29
2023-03-20,E004YQ07P,KR,KR042H,SUNGWOO HITECH,0.6184,0.5,129170699.21884798,417757759.43999994,Pass,0.3092,,248461964.0,KR7015750003,6203869
2023-03-20,E004YP5YN,KR,KR10LX,Partron,0.799,0.5,143903504.21785006,360209021.8219025,Pass,0.3995,,282418701.0,KR7091700005,B1GN4B8
2023-03-20,E004YP17U,KR,KR03IW,LS ELECTRIC,0.54,0.5,307287735.426,1138102723.8,Pass,0.27,,692432738.0,KR7010120004,6378217
2023-03-20,E004YOT0C,KR,KR04XC,LOTTE TOURS,0.5443,0.5,214072068.63659686,786595879.6127019,Pass,0.27215,,391651296.0,KR7032350001,B15C6D2
2023-03-20,E004YO0E9,KR,KR08GZ,SK OCEANPLANT,0.4689,0.5,187131005.8853696,798170210.6435044,Pass,0.23445,,366379718.0,KR7100090000,B3CBLB9
2023-03-20,E004YMTCZ,KR,KR82QB,SEOJIN SYSTEM,0.6918,0.5,167394366.5681047,483938613.95809406,Pass,0.3459,,357580718.0,KR7178320008,BF2ZFP7
2023-03-20,E004YMBCU,KR,KR06J0,CHABIOTECH,0.8781,0.5,262120817.2565092,597018146.581276,Pass,0.43905,,480076961.0,KR7085660009,B0TLGZ0
2023-03-20,E004YS4DS,KR,KR1AL7,NEXTIN,0.6761,0.5,153125743.40333098,452967736.73519003,Pass,0.33805,,302118348.0,KR7348210006,BMY4SZ2
2023-03-20,E004YTW49,KR,KR715O,DENTIUM,0.827,0.5,418522771.38819987,1012146968.2906889,Pass,0.4135,,813968698.0,KR7145720009,BF07GJ6
2023-03-20,E004YPC35,KR,KR51GX,ISC,0.6999,0.5,159901796.16614476,456927550.1247171,Pass,0.34995,,321140176.0,KR7095340006,B243QP5
2023-03-20,E004YNQ27,KR,KR113G,Nepes Corp,0.8163,0.5,125606254.29894264,307745324.755464,Pass,0.40815,,251423965.0,KR7033640004,6220578
2023-03-20,E004YU9X2,KR,KR30GU,CHONG KUN DANG PHARM.,0.6219,0.5,233970398.33392072,752437363.9939562,Pass,0.31095,,470114375.0,KR7185750007,BFZD2P7
2023-03-20,E004YNF0D,KR,KR526O,GENE ONE LIFE SCIENCE,0.9322,0.5,196091128.27258492,420706132.3162087,Pass,0.4661,,371759652.0,KR7011000007,B17PYF7
2023-03-20,E004YQPM9,KR,KR60K1,MEZZION PHARMA,0.8139,0.5,131668853.0189654,323550443.59003663,Pass,0.40695,,312152312.0,KR7140410002,B55W726
2023-03-20,E004YM9MY,KR,KR023G,Taekwang Ind,0.5193,0.5,170845202.47492415,657982678.5092399,Pass,0.25965,,316419505.0,KR7003240009,6870791
